"privacy_concerns","smartphone_skill","whatsapp_usage","secure_messenger","other_messenger","altruism","civic_duty","trust_science","trust_polsters","trust_gen","extrov","openess","neurot","consient","agreab","age_n","sted","inc_cat","educ_cat","employ_bin","Y_contacts"
1,1,4,1,1,1,4,1,4,1,18,29,32,30,24,56,10,0,1,0,1164
5,3,1,0,0,0,0,3,3,7,26,28,15,21,23,49,5,1,5,1,905
4,3,1,0,0,0,0,3,3,8,28,26,31,21,34,68,6,1,4,1,856
2,2,2,1,1,1,1,2,1,2,24,27,29,19,34,23,1,0,3,0,554
3,4,1,0,0,1,0,4,2,6,24,22,28,31,27,58,7,1,6,0,840
5,3,1,0,0,0,0,3,3,8,32,25,31,30,27,63,4,1,5,1,967
6,5,1,0,0,1,0,4,2,5,26,25,22,33,23,43,0,0,2,0,1162
6,5,2,1,1,1,1,4,1,3,28,25,13,26,28,76,2,0,2,0,1226
4,3,1,0,0,0,0,3,3,8,21,26,20,34,23,56,4,1,4,1,822
4,4,1,0,0,0,0,3,2,6,18,32,31,27,30,58,3,1,4,1,882
3,5,1,0,0,1,0,4,2,5,16,20,25,27,20,80,7,1,6,0,938
3,4,1,0,0,1,0,4,2,6,18,30,25,34,31,25,7,1,6,0,817
3,4,1,0,0,1,0,4,2,5,27,35,34,28,39,58,7,1,6,0,871
7,2,3,1,1,1,3,1,4,10,25,38,40,30,31,43,9,0,1,0,1460
4,3,1,0,0,0,0,3,3,8,27,29,20,26,34,58,6,1,4,1,841
5,3,1,0,0,0,0,3,3,7,10,25,18,37,31,59,5,1,5,1,927
4,4,1,0,0,0,0,3,2,6,20,26,20,21,29,60,3,1,4,1,875
5,3,1,0,0,0,0,3,3,7,18,27,36,33,33,69,4,1,5,1,953
4,4,1,0,0,0,0,3,2,6,21,27,27,32,32,63,3,1,4,1,897
4,3,1,0,0,0,0,3,3,8,28,22,33,15,23,30,6,1,4,1,807
1,1,3,1,1,1,3,1,4,10,23,35,31,34,32,60,11,0,1,0,899
4,3,1,0,0,0,0,3,3,8,14,30,30,24,30,83,6,1,4,1,868
5,3,1,0,0,0,0,3,3,7,20,21,33,28,37,49,4,1,5,1,940
3,4,1,0,0,1,0,4,2,6,21,26,24,22,39,53,7,1,6,0,841
5,3,1,0,0,0,0,3,3,7,24,31,33,23,32,32,5,1,5,1,924
7,2,3,1,1,1,2,1,4,0,19,29,22,22,28,41,9,0,1,0,1308
4,4,1,0,0,0,0,3,2,6,19,19,35,23,28,49,3,1,4,1,869
5,3,1,0,0,0,0,3,3,7,38,24,37,27,36,45,5,1,5,1,945
3,4,1,0,0,1,0,4,2,6,16,20,28,30,18,17,7,1,6,0,786
1,1,3,1,1,1,3,1,4,10,24,22,24,23,30,19,11,0,1,0,817
3,4,1,0,0,1,0,4,2,5,12,33,21,22,22,61,7,1,6,0,821
4,3,1,0,0,0,0,3,3,8,24,25,20,33,33,81,6,1,4,1,878
4,3,1,0,0,0,0,3,3,8,14,26,27,31,27,54,4,1,4,1,816
6,5,2,1,1,1,1,4,1,3,34,24,27,22,31,46,2,0,2,0,1217
5,3,1,0,0,0,0,3,3,7,13,20,33,24,34,30,5,1,5,1,895
5,3,1,0,0,0,0,3,3,7,23,24,26,34,29,49,4,1,5,1,916
2,2,2,1,1,1,1,2,1,9,21,27,19,23,29,31,8,0,3,0,654
5,3,1,0,0,0,0,3,3,8,26,20,21,34,30,42,4,1,4,1,911
4,3,1,0,0,0,0,3,3,8,18,29,30,20,34,70,6,1,4,1,858
6,5,2,0,1,1,0,4,1,4,13,33,25,25,27,35,2,0,2,0,1206
5,3,1,0,0,0,0,3,3,7,12,17,29,28,31,52,4,1,5,1,911
5,3,1,0,0,0,0,3,3,7,15,24,40,27,30,38,5,1,5,1,932
4,3,1,0,0,0,0,3,3,8,27,21,12,32,27,31,6,1,4,1,795
4,4,1,0,0,0,0,3,2,6,30,24,25,29,25,56,3,1,4,1,876
4,3,1,0,0,0,0,3,3,8,20,23,25,25,28,74,6,1,4,1,853
4,3,1,0,0,0,0,3,3,8,21,28,20,26,29,67,6,1,4,1,844
2,5,2,1,1,1,1,2,1,3,22,27,28,31,30,34,8,0,3,0,863
4,3,1,0,0,0,0,3,2,8,30,27,30,29,29,69,6,1,4,1,863
4,4,1,0,0,0,0,3,2,6,13,26,36,28,30,19,3,1,4,1,842
7,2,3,1,1,1,2,1,4,0,13,22,15,25,25,76,9,0,1,0,1318
6,5,1,0,1,1,0,4,1,4,21,28,35,26,36,37,0,0,2,0,1139
5,3,1,0,0,0,0,3,3,7,20,23,14,22,32,43,4,1,5,1,893
5,3,1,0,0,0,0,3,3,8,16,23,20,23,30,54,4,1,4,1,911
7,2,3,1,1,1,3,1,4,10,17,23,27,20,28,55,9,0,1,0,1420
3,4,1,0,0,0,0,4,2,6,27,31,10,30,28,83,3,1,6,0,829
6,5,1,0,1,1,0,4,2,4,18,23,27,26,27,80,0,0,2,0,1176
4,3,1,0,0,0,0,3,3,8,24,23,24,22,29,36,6,1,4,1,816
6,5,1,0,1,1,0,4,2,4,24,28,15,21,32,74,0,0,2,0,1162
4,4,1,0,0,0,0,3,2,6,18,32,27,26,27,51,3,1,4,1,872
2,2,2,1,1,1,1,2,1,2,26,22,38,32,36,61,1,0,3,0,609
5,3,1,0,0,0,0,3,3,7,14,32,29,20,34,39,4,1,5,1,902
5,3,1,0,0,0,0,3,3,8,18,30,26,31,21,49,4,1,5,1,921
5,3,1,0,0,0,0,3,3,7,28,23,31,27,32,57,5,1,5,1,943
5,3,1,0,0,0,0,3,3,7,15,29,28,24,28,61,4,1,5,1,917
7,2,3,1,1,1,3,1,4,10,34,17,33,22,29,67,9,0,1,0,1451
5,3,1,0,0,0,0,3,3,8,37,21,19,28,27,65,4,1,5,1,941
6,5,1,0,0,1,0,4,2,5,19,22,17,25,34,52,0,1,6,0,1177
6,5,2,0,1,1,0,4,1,4,16,26,13,31,27,30,2,0,2,0,1187
5,3,1,0,0,0,0,3,3,7,25,24,16,30,25,48,5,1,5,1,914
5,3,1,0,0,0,0,3,3,7,23,28,26,27,32,25,4,1,5,1,911
5,3,1,0,0,0,0,3,3,7,28,22,31,24,37,76,4,1,5,1,963
5,3,1,0,0,0,0,3,3,7,30,29,27,30,29,40,5,1,5,1,932
5,3,1,0,0,0,0,3,3,7,17,26,34,33,27,44,5,1,5,1,919
1,1,4,1,1,1,4,1,4,1,28,26,12,37,21,24,10,0,1,0,1133
1,1,3,1,1,1,3,1,4,10,9,30,36,30,20,54,11,0,1,0,861
5,3,1,0,0,0,0,3,3,7,38,24,25,31,31,37,5,1,5,1,934
2,2,2,1,1,1,1,2,1,9,24,24,24,29,31,48,8,0,3,0,681
3,4,1,0,0,0,0,4,2,6,25,23,20,30,30,28,3,1,6,0,777
4,3,1,0,0,0,0,3,3,8,18,18,26,25,20,47,6,1,4,1,809
4,3,1,0,0,0,0,3,2,8,26,22,21,15,33,41,6,1,4,1,805
3,5,1,0,0,1,0,4,2,5,30,25,24,29,26,45,0,1,6,0,890
5,3,1,0,0,0,0,3,3,7,15,25,24,25,32,52,5,1,5,1,922
4,3,1,0,0,0,0,3,3,8,34,26,27,21,31,53,6,1,4,1,854
3,4,1,0,0,1,0,4,2,5,31,17,34,29,27,51,7,1,6,0,823
4,3,1,0,0,0,0,3,3,8,21,27,21,32,26,51,4,1,4,1,825
6,5,2,1,1,1,1,4,1,3,24,20,35,32,26,56,2,0,2,0,1221
5,3,1,0,0,0,0,3,3,7,17,24,34,26,33,83,4,1,5,1,958
4,4,1,0,0,0,0,3,2,6,22,30,26,32,28,58,3,1,4,1,879
5,3,1,0,0,0,0,3,3,8,21,17,30,29,22,43,4,1,5,1,915
5,3,1,0,0,0,0,3,3,7,34,21,28,28,21,74,4,1,5,1,950
7,2,3,1,1,1,2,2,4,0,25,28,26,23,20,50,9,0,1,0,1319
4,3,1,0,0,0,0,3,3,8,25,29,16,28,31,61,4,1,4,1,839
4,3,1,0,0,0,0,3,2,8,31,20,30,24,31,36,3,1,4,1,801
5,3,1,0,0,0,0,3,3,7,26,25,8,31,30,73,5,1,5,1,939
4,4,1,0,0,0,0,3,2,6,26,32,21,27,26,63,3,1,4,0,877
3,4,1,0,0,1,0,4,2,5,15,22,29,25,25,19,7,1,6,0,774
3,4,1,0,0,0,0,4,2,6,14,29,12,30,24,71,3,1,6,0,811
4,3,1,0,0,0,0,3,3,8,17,22,14,35,34,37,4,1,4,1,818
2,2,2,1,1,1,1,2,1,9,21,19,20,30,30,72,8,0,3,0,701
3,4,1,0,0,1,0,4,2,6,9,25,22,22,25,37,7,1,6,0,796
5,3,1,0,0,0,0,3,3,8,35,21,20,30,25,58,4,1,4,1,924
4,3,1,0,0,0,0,3,3,8,20,31,27,27,26,67,6,1,4,1,851
5,3,1,0,0,0,0,3,3,7,17,32,21,34,33,75,5,1,5,1,963
2,5,2,1,1,1,1,2,1,3,18,25,21,31,28,28,8,0,3,0,836
7,2,3,1,1,1,2,2,4,0,24,25,30,32,38,67,9,0,1,0,1372
3,4,1,0,0,0,0,3,2,6,20,27,14,31,28,60,3,1,6,0,793
4,3,1,0,0,0,0,3,3,8,17,26,36,21,35,20,4,1,4,1,800
1,1,4,1,1,1,4,1,4,1,25,25,18,26,31,37,10,0,1,0,1137
5,3,1,0,0,0,0,3,3,7,23,25,29,26,24,69,4,1,5,1,944
3,4,1,0,0,1,0,4,2,6,31,23,17,19,28,77,7,1,6,0,843
5,3,1,0,0,0,0,3,3,7,19,27,35,25,23,42,5,1,5,1,911
4,4,1,0,0,0,0,3,2,6,20,35,31,23,27,56,3,1,4,1,889
5,3,1,0,0,0,0,3,3,7,32,17,33,29,36,18,5,1,5,1,907
5,3,1,0,0,0,0,3,3,7,29,22,34,21,35,35,5,1,5,1,919
5,3,1,0,0,0,0,3,3,8,19,26,18,32,16,23,4,1,5,1,883
3,4,1,0,0,0,0,4,2,6,25,27,19,26,31,57,3,1,6,0,809
6,5,1,0,0,1,0,4,2,5,30,20,27,30,25,72,0,0,2,0,1191
5,3,1,0,0,0,0,3,3,7,31,18,25,25,18,55,5,1,5,1,917
2,5,2,1,1,1,1,2,1,3,19,21,28,20,20,44,8,0,3,0,837
3,5,1,0,0,1,0,4,2,5,25,17,18,22,33,35,0,1,6,0,864
6,5,1,0,1,1,0,4,2,4,20,29,19,28,38,48,0,0,2,0,1152
5,3,1,0,0,0,0,3,3,7,24,27,17,33,38,23,5,1,5,1,906
4,3,1,0,0,0,0,3,3,8,22,27,29,31,29,45,6,1,4,1,834
3,4,1,0,0,1,0,4,2,5,28,24,8,32,31,56,7,1,6,0,815
4,4,1,0,0,0,0,3,2,6,28,23,29,29,27,77,3,1,4,1,901
4,3,1,0,0,0,0,3,3,8,21,21,31,34,20,57,6,1,4,1,834
5,3,1,0,0,0,0,3,3,7,32,23,22,33,31,52,4,1,5,1,927
5,3,1,0,0,0,0,3,3,7,15,21,31,27,30,39,5,1,5,1,911
5,3,1,0,0,0,0,3,3,7,21,22,40,31,28,60,4,1,5,1,944
2,2,2,1,1,1,1,2,1,9,31,33,13,25,31,70,8,0,3,0,706
6,5,2,1,1,1,1,4,1,4,28,18,25,16,28,22,2,0,2,0,1172
6,5,1,0,0,1,0,4,2,5,18,26,27,27,30,31,0,0,2,0,1152
5,3,1,0,0,0,0,3,3,7,25,24,20,30,28,64,5,1,5,1,937
5,3,1,0,0,0,0,3,3,7,20,22,14,15,30,66,5,1,5,1,909
7,2,3,1,1,1,3,1,4,10,25,28,10,28,28,78,9,0,1,0,1459
4,3,1,0,0,0,0,3,2,8,28,21,27,30,32,31,6,1,4,1,814
4,3,1,0,0,0,0,3,2,8,22,22,31,38,36,70,6,1,4,1,873
5,3,1,0,0,0,0,3,3,7,20,24,36,23,32,44,5,1,5,1,927
3,4,1,0,0,0,0,4,2,6,32,31,31,38,35,72,3,1,6,0,872
5,3,1,0,0,0,0,3,3,7,11,26,34,24,31,71,4,1,5,1,938
5,3,1,0,0,0,0,3,3,7,30,28,27,19,27,71,4,1,5,1,933
3,5,1,0,0,1,0,4,2,5,28,25,34,28,29,37,7,1,6,0,923
5,3,1,0,0,0,0,3,3,8,31,30,18,32,26,47,4,1,5,1,936
6,5,2,1,1,1,1,4,1,4,29,22,28,28,28,67,2,0,2,0,1246
5,3,1,0,0,0,0,3,3,7,12,25,35,22,18,32,5,1,5,1,893
6,5,2,1,1,1,1,4,1,3,15,22,27,26,34,69,2,0,2,0,1219
4,3,1,0,0,0,0,3,3,8,24,32,32,23,30,34,6,1,4,1,825
6,5,1,0,1,1,0,4,2,4,27,23,37,32,29,23,0,0,2,0,1141
3,4,1,0,0,1,0,4,2,5,29,22,30,21,25,60,7,1,6,0,828
4,3,1,0,0,0,0,3,2,8,19,28,21,22,30,49,6,1,4,1,811
3,4,1,0,0,1,0,4,2,6,28,26,12,25,35,19,7,1,6,0,804
5,3,1,0,0,0,0,3,3,7,24,25,28,25,33,35,5,1,5,1,906
5,3,1,0,0,0,0,3,3,7,25,25,29,28,33,73,4,1,5,1,956
3,5,1,0,0,1,0,4,2,5,21,31,24,34,23,83,0,1,6,0,923
5,3,1,0,0,0,0,3,3,7,22,27,38,35,31,36,4,1,5,1,921
6,5,2,1,1,1,1,4,1,4,22,29,29,27,22,72,2,0,2,0,1237
5,3,1,0,0,0,0,3,3,8,26,30,34,29,23,80,4,1,4,1,978
3,4,1,0,0,1,0,4,2,5,32,23,38,29,21,31,7,1,6,0,815
2,2,3,1,1,1,2,2,4,2,28,20,17,32,27,40,1,0,3,0,811
5,3,1,0,0,0,0,3,3,7,21,27,21,28,28,64,5,1,5,1,945
5,3,1,0,0,0,0,3,3,7,18,27,37,28,28,54,5,1,5,1,936
3,4,1,0,0,1,0,4,2,5,28,31,37,20,29,54,7,1,6,0,843
4,3,1,0,0,0,0,3,3,8,25,22,16,17,26,79,6,1,4,1,847
6,5,2,1,1,1,1,4,1,3,14,27,23,37,31,49,2,0,2,0,1207
7,2,3,1,1,1,3,1,4,10,20,29,34,35,25,78,9,0,1,0,1479
5,3,1,0,0,0,0,3,3,7,20,16,30,15,34,72,5,1,5,1,936
4,3,1,0,0,0,0,3,2,8,14,24,26,33,26,32,6,1,4,1,804
3,5,1,0,0,1,0,4,2,5,22,35,23,16,34,68,0,1,6,0,910
5,3,1,0,0,0,0,3,3,7,18,22,15,24,38,43,5,1,5,1,905
1,1,4,1,1,1,4,1,4,1,25,24,25,35,34,63,10,0,1,0,1185
5,3,1,0,0,0,0,3,3,7,15,29,18,28,36,36,4,1,5,1,902
5,3,1,0,0,0,0,3,3,7,16,26,18,16,24,26,5,1,5,1,874
3,4,1,0,0,1,0,4,2,5,23,24,25,30,36,43,7,1,6,0,820
6,5,2,0,1,1,0,4,1,4,18,30,31,26,29,58,2,0,2,0,1240
4,3,1,0,0,0,0,3,3,8,23,29,24,34,28,69,6,1,4,1,869
4,3,1,0,0,0,0,3,3,8,18,22,29,20,28,67,6,1,4,1,840
5,3,1,0,0,0,0,3,3,8,19,20,24,24,36,56,4,1,5,1,921
5,3,1,0,0,0,0,3,3,7,16,30,37,32,29,63,5,1,5,1,955
4,3,1,0,0,0,0,3,3,8,23,21,28,32,26,35,6,1,4,1,828
5,3,1,0,0,0,0,3,3,7,24,26,27,33,33,35,5,1,5,1,924
4,4,1,0,0,0,0,3,2,6,20,32,32,27,36,55,3,1,4,1,903
4,4,1,0,0,0,0,3,2,6,24,22,27,27,39,35,3,1,4,1,864
2,2,3,1,1,1,2,2,4,0,29,21,27,32,33,61,1,0,3,0,823
4,3,1,0,0,0,0,3,3,8,17,28,26,29,28,54,6,1,4,1,841
4,3,1,0,0,0,0,3,2,8,30,20,23,20,31,55,6,1,4,1,822
5,3,1,0,0,0,0,3,3,7,20,19,29,32,33,36,5,1,5,1,913
2,5,2,1,1,1,1,2,1,3,25,28,28,35,25,41,8,0,3,0,864
4,3,1,0,0,0,0,3,3,8,14,29,27,28,34,40,6,1,4,1,828
6,5,1,0,0,1,0,4,2,5,18,21,14,15,31,71,0,0,2,0,1160
5,3,1,0,0,0,0,3,3,7,22,27,18,27,29,65,5,1,5,1,936
4,3,1,0,0,0,0,3,2,8,25,26,18,23,32,54,6,1,4,1,828
6,5,1,0,1,1,0,4,1,4,25,27,20,26,30,54,0,0,2,0,1142
5,3,1,0,0,0,0,3,3,7,16,30,37,35,22,71,5,1,5,1,953
6,5,2,1,1,1,1,4,1,4,27,29,24,30,30,26,2,0,2,0,1209
5,3,1,0,0,0,0,3,3,8,27,23,27,30,37,64,4,1,4,1,959
4,3,1,0,0,0,0,3,3,8,11,23,26,28,30,50,6,1,4,1,831
4,3,1,0,0,0,0,3,3,8,22,38,14,25,31,27,4,1,4,1,811
5,3,1,0,0,0,0,3,3,7,17,29,32,28,29,43,5,1,5,1,920
4,4,1,0,0,0,0,3,2,6,22,23,24,28,31,66,3,1,4,1,896
3,4,1,0,0,1,0,4,2,5,25,25,14,30,21,62,7,1,6,0,821
2,2,2,1,1,1,1,2,1,9,25,25,31,37,38,63,8,0,3,0,720
5,3,1,0,0,0,0,3,3,7,11,27,19,33,23,71,5,1,5,1,921
1,1,3,1,1,1,3,1,4,10,14,17,29,27,26,62,11,0,1,0,846
5,3,1,0,0,0,0,3,3,8,19,19,18,29,32,55,4,1,4,1,920
2,2,3,1,1,1,2,2,4,0,31,23,17,24,33,37,1,0,3,0,783
3,4,1,0,0,1,0,4,2,5,15,28,25,22,32,27,7,1,6,0,803
4,3,1,0,0,0,0,3,2,8,16,30,30,34,27,59,6,1,4,1,841
6,5,2,1,1,1,1,4,1,3,32,18,29,17,31,31,2,0,2,0,1197
5,3,1,0,0,0,0,3,3,7,22,29,26,33,38,63,5,1,5,1,961
6,5,1,0,0,1,0,4,2,5,19,22,17,29,26,22,0,0,2,0,1117
4,3,1,0,0,0,0,3,3,8,20,35,18,23,33,60,6,1,4,1,849
6,5,2,1,1,1,1,4,1,3,25,19,33,26,26,25,2,0,2,0,1181
4,4,1,0,0,0,0,3,2,6,15,24,28,29,32,63,3,1,4,1,882
5,3,1,0,0,0,0,3,3,7,17,20,27,27,26,62,4,1,5,1,915
6,5,2,1,1,1,1,4,1,4,19,26,24,22,36,66,2,0,2,0,1244
5,3,1,0,0,0,0,3,3,7,24,23,35,16,28,76,5,1,5,1,944
6,5,2,1,1,1,1,4,1,3,27,35,25,32,20,45,2,0,2,0,1213
5,3,1,0,0,0,0,3,3,8,20,31,20,20,29,24,4,1,5,1,900
6,5,1,0,1,1,0,4,2,5,13,26,18,26,34,24,0,0,2,0,1120
7,2,3,1,1,1,2,1,4,0,14,19,24,33,29,38,9,0,1,0,1301
5,3,1,0,0,0,0,3,3,7,22,25,17,30,37,70,5,1,5,1,945
2,5,2,1,1,1,1,2,1,3,26,26,21,30,33,67,2,0,3,0,863
6,5,2,1,1,1,1,4,1,4,11,31,27,32,31,60,2,0,2,0,1241
4,3,1,0,0,0,0,3,3,8,22,29,27,35,31,44,6,1,4,1,833
4,3,1,0,0,0,0,3,3,8,24,28,11,28,27,32,4,1,4,1,785
5,3,1,0,0,0,0,3,3,7,29,34,32,35,26,66,4,1,5,1,963
3,4,1,0,0,0,0,3,2,6,22,16,36,32,31,53,3,1,6,0,794
2,2,2,1,1,1,1,2,1,9,23,29,24,29,37,65,8,0,3,0,714
4,4,1,0,0,0,0,3,2,6,19,20,12,26,36,31,3,1,4,1,840
3,4,1,0,0,0,0,4,2,6,22,32,19,24,25,26,3,1,6,0,774
3,4,1,0,0,1,0,4,2,5,14,27,30,27,26,56,7,1,6,0,828
4,4,1,0,0,0,0,3,2,6,16,17,29,25,29,44,3,1,4,1,846
4,4,1,0,0,0,0,3,2,6,19,23,37,37,32,60,3,1,4,1,900
5,3,1,0,0,0,0,3,3,7,25,29,34,20,22,41,5,1,5,1,915
5,3,1,0,0,0,0,3,3,7,22,37,16,17,30,37,5,1,5,1,901
2,2,3,1,1,1,2,2,1,2,19,25,17,33,24,49,1,0,3,0,772
6,5,1,0,1,1,0,4,2,4,18,26,35,35,25,54,0,0,2,0,1169
5,3,1,0,0,0,0,3,3,7,20,28,36,29,29,23,4,1,5,1,903
3,4,1,0,0,1,0,4,2,5,20,30,27,30,27,25,7,1,6,0,803
3,4,1,0,0,1,0,4,2,5,11,31,20,26,31,60,7,1,6,0,821
4,3,1,0,0,0,0,3,3,8,24,30,22,25,16,63,6,1,4,1,839
6,5,2,1,1,1,1,4,1,4,35,26,16,33,27,44,2,0,2,0,1228
4,4,1,0,0,0,0,3,2,6,14,23,31,35,29,54,3,1,4,0,875
2,2,2,1,1,1,1,2,1,9,12,27,21,31,39,20,8,0,3,0,656
4,4,1,0,0,0,0,3,2,6,19,34,27,23,36,71,3,1,4,0,903
2,2,2,1,1,1,1,2,1,9,32,23,27,27,30,78,8,0,3,0,723
3,4,1,0,0,0,0,4,2,6,17,24,24,35,34,72,3,1,6,0,835
4,3,1,0,0,0,0,3,3,8,21,25,20,26,19,36,6,1,4,1,805
2,2,3,1,1,1,2,2,4,0,15,22,18,31,26,74,1,0,3,0,806
3,5,1,0,0,1,0,4,2,5,32,31,33,34,28,48,0,1,6,0,912
4,3,1,0,0,0,0,3,3,8,17,20,23,21,23,61,6,1,4,1,832
5,3,1,0,0,0,0,3,3,7,14,26,30,35,32,78,5,1,5,1,960
3,4,1,0,0,0,0,3,2,6,17,38,31,18,36,38,3,1,6,0,797
4,4,1,0,0,0,0,3,2,6,23,25,28,29,36,72,3,1,4,1,907
2,5,2,1,1,1,1,2,1,9,20,30,12,24,27,58,8,0,3,0,923
6,5,2,1,1,1,1,4,1,4,18,24,24,35,29,38,2,0,2,0,1201
2,5,2,1,1,1,1,2,1,3,27,37,26,24,28,79,2,0,3,0,875
4,3,1,0,0,0,0,3,3,8,36,23,34,24,26,64,6,1,4,1,862
2,5,2,1,1,1,1,2,1,9,37,24,18,34,28,62,8,0,3,0,958
5,3,1,0,0,0,0,3,3,7,16,20,14,36,28,33,5,1,5,1,896
5,3,1,0,0,0,0,3,3,8,24,25,36,29,30,53,4,1,5,1,950
3,4,1,0,0,1,0,4,2,5,26,25,27,20,33,43,7,1,6,0,813
7,2,3,1,1,1,3,1,4,10,14,19,27,29,32,55,9,0,1,0,1432
3,4,1,0,0,0,0,4,2,6,12,26,32,26,38,40,3,1,6,0,801
4,4,1,0,0,0,0,3,2,6,26,25,28,25,26,52,3,1,4,1,878
5,3,1,0,0,0,0,3,3,7,23,23,25,27,27,37,5,1,5,1,905
7,2,3,1,1,1,2,1,4,0,31,25,14,33,21,57,9,0,1,0,1324
5,3,1,0,0,0,0,3,3,7,13,22,26,27,26,17,5,1,5,1,876
5,3,1,0,0,0,0,3,3,7,18,30,24,24,34,59,5,1,5,1,940
2,2,2,1,1,1,1,2,1,9,22,35,25,33,33,56,8,0,3,0,699
4,4,1,0,0,0,0,3,2,6,21,28,39,21,36,55,3,1,4,1,891
4,3,1,0,0,0,0,3,3,8,20,23,22,33,35,79,6,1,4,1,879
2,2,2,1,1,1,1,2,1,9,26,31,23,28,29,25,8,0,3,0,670
5,3,1,0,0,0,0,3,3,7,28,20,21,32,25,37,5,1,5,1,905
5,3,1,0,0,0,0,3,3,7,28,17,21,26,34,70,4,1,5,1,940
3,4,1,0,0,1,0,4,2,5,34,33,22,32,35,31,7,1,6,0,824
5,3,1,0,0,0,0,3,3,7,19,19,28,30,28,34,4,1,5,1,896
4,3,1,0,0,0,0,3,3,8,22,25,26,26,28,63,4,1,4,1,835
5,3,1,0,0,0,0,3,3,7,26,20,26,24,33,72,5,1,5,1,948
6,5,2,1,1,1,1,4,1,4,23,28,31,29,27,64,2,0,2,0,1247
5,3,1,0,0,0,0,3,3,7,14,30,27,20,22,24,5,1,5,1,880
6,5,2,1,1,1,1,4,1,3,31,31,23,30,24,55,2,0,2,0,1228
4,3,1,0,0,0,0,3,3,8,22,29,39,37,30,72,6,1,4,1,879
4,3,1,0,0,0,0,3,3,8,22,28,31,31,36,65,6,1,4,1,866
3,4,1,0,0,1,0,4,2,6,11,37,27,37,26,65,7,1,6,0,861
5,3,1,0,0,0,0,3,3,7,21,32,29,33,25,68,5,1,5,1,952
5,3,1,0,0,0,0,3,3,7,9,22,33,18,27,55,5,1,5,1,911
1,1,4,1,1,1,4,1,4,1,31,28,19,23,23,54,10,0,1,0,1157
3,4,1,0,0,0,0,4,2,6,10,31,13,20,35,65,3,1,6,0,793
6,5,2,0,1,1,0,4,1,4,17,31,27,30,35,73,2,0,2,0,1264
2,2,2,1,1,1,1,2,1,9,24,26,29,18,18,49,8,0,3,0,665
6,5,1,0,1,1,0,4,2,5,18,29,20,25,34,59,0,0,2,0,1168
7,2,3,1,1,1,3,1,4,10,20,22,19,29,30,54,9,0,1,0,1427
5,3,1,0,0,0,0,3,3,7,34,27,28,27,32,59,5,1,5,1,951
2,2,2,1,1,1,1,2,1,9,26,25,30,24,38,41,8,0,3,0,685
2,5,2,1,1,1,1,2,1,3,24,22,26,20,21,38,8,0,3,0,839
6,5,1,0,1,1,0,4,1,4,30,29,21,19,28,22,0,0,2,0,1109
4,3,1,0,0,0,0,3,3,8,29,23,29,28,28,71,6,1,4,1,862
5,3,1,0,0,0,0,3,3,7,29,25,29,31,26,60,5,1,5,1,942
4,3,1,0,0,0,0,3,3,8,26,17,37,28,28,77,6,1,4,1,869
5,3,1,0,0,0,0,3,3,7,23,28,26,33,39,24,4,1,5,1,910
2,5,2,1,1,1,1,2,1,3,11,18,21,27,39,56,2,0,3,0,826
4,3,1,0,0,0,0,3,3,8,25,27,33,22,37,35,6,1,4,1,840
5,3,1,0,0,0,0,3,3,8,30,21,24,33,33,71,4,1,4,1,958
6,5,1,0,1,1,0,4,2,4,26,19,26,31,37,37,0,0,2,0,1141
2,5,2,1,1,1,1,4,1,3,26,27,20,27,26,67,2,0,2,0,864
4,3,1,0,0,0,0,3,2,8,31,24,28,21,19,78,6,1,4,1,843
6,5,1,0,0,1,0,4,2,5,18,23,26,27,32,83,0,1,6,0,1210
5,3,1,0,0,0,0,3,3,7,30,24,18,33,30,24,5,1,5,1,908
5,3,1,0,0,0,0,3,3,7,12,24,25,30,36,66,4,1,5,1,939
7,2,3,1,1,1,2,2,4,0,29,25,31,28,31,18,9,0,1,0,1308
6,5,1,0,1,1,0,4,2,5,19,23,35,27,25,72,0,0,2,0,1184
6,5,2,1,1,1,1,4,1,3,25,30,28,21,32,56,2,0,2,0,1215
4,3,1,0,0,0,0,3,3,8,31,27,35,35,28,44,6,1,4,1,860
3,4,1,0,0,0,0,4,2,6,23,35,20,29,34,80,3,1,6,0,840
6,5,2,0,1,1,1,4,1,4,20,20,29,17,30,64,2,0,2,0,1236
2,2,2,1,1,1,1,2,1,9,20,28,15,23,29,27,8,0,3,0,639
4,3,1,0,0,0,0,3,3,8,14,16,19,25,19,24,6,1,4,1,774
5,3,1,0,0,0,0,3,3,7,15,34,30,28,31,50,5,1,5,1,934
3,4,1,0,0,1,0,4,2,6,22,32,31,18,28,33,7,1,6,0,818
6,5,1,0,0,1,0,4,2,5,29,27,18,20,26,50,0,0,2,0,1167
5,3,1,0,0,0,0,3,3,7,29,24,29,27,30,56,5,1,5,1,943
5,3,1,0,0,0,0,3,3,8,16,26,29,33,30,76,4,1,4,1,961
3,4,1,0,0,1,0,4,2,6,36,33,22,31,30,50,7,1,6,0,853
6,5,1,0,1,1,0,4,2,5,25,29,27,21,23,80,0,0,2,0,1186
2,2,2,1,1,1,1,2,1,2,23,25,21,27,22,30,1,0,3,0,536
4,3,1,0,0,0,0,3,2,8,37,32,34,33,27,54,3,1,4,1,848
3,4,1,0,0,0,0,3,2,6,13,26,35,22,25,77,3,1,6,0,815
