"privacy_concerns","smartphone_skill","whatsapp_usage","secure_messenger","other_messenger","altruism","civic_duty","trust_science","trust_polsters","trust_gen","extrov","openess","neurot","consient","agreab","age_n","sted","inc_cat","educ_cat","employ_bin","Y_contacts"
5,3,1,0,0,0,0,3,3,7,26,28,15,21,23,49,5,1,5,1,560
4,3,1,0,0,0,0,3,3,8,28,26,31,21,34,68,6,1,4,1,599
2,2,2,1,1,1,1,2,1,2,24,27,29,19,34,23,1,0,3,0,405
3,4,1,0,0,1,0,4,2,6,24,22,28,31,27,58,7,1,6,0,583
5,3,1,0,0,0,0,3,3,8,32,25,31,30,27,63,4,1,5,1,605
6,5,1,0,0,1,0,4,2,5,26,25,22,33,23,43,0,0,2,0,540
6,5,2,1,1,1,1,4,1,3,28,25,13,26,28,76,2,0,2,0,551
4,3,1,0,0,0,0,3,3,8,21,26,20,34,23,56,4,1,4,1,560
4,4,1,0,0,0,0,3,2,6,18,32,31,27,30,58,3,1,4,1,563
3,5,1,0,0,1,0,4,2,5,16,20,25,27,20,80,7,1,6,0,586
3,4,1,0,0,1,0,4,2,6,18,30,25,34,31,25,7,1,6,0,561
3,4,1,0,0,1,0,4,2,5,27,35,34,28,39,58,7,1,6,0,596
7,2,3,1,1,1,3,1,4,10,25,38,40,30,31,43,9,0,1,0,673
4,3,1,0,0,0,0,3,3,8,27,29,20,26,34,58,6,1,4,1,587
5,3,1,0,0,0,0,3,3,7,10,25,18,37,31,59,5,1,5,1,576
4,4,1,0,0,0,0,3,2,6,20,26,20,21,29,60,3,1,4,1,543
5,3,1,0,0,0,0,3,3,7,18,27,36,33,33,69,4,1,5,1,596
4,4,1,0,0,0,0,3,2,6,21,27,27,32,32,63,3,1,4,1,562
4,3,1,0,0,0,0,3,3,8,28,22,33,15,23,30,6,1,4,1,553
1,1,3,1,1,1,3,1,4,10,23,35,31,34,32,60,11,0,1,0,624
4,3,1,0,0,0,0,3,3,8,14,30,30,24,30,83,6,1,4,1,605
5,3,1,0,0,0,0,3,3,7,20,21,33,28,37,49,4,1,5,1,577
3,4,1,0,0,1,0,4,2,6,21,26,24,22,39,53,7,1,6,0,581
5,3,1,0,0,0,0,3,3,7,24,31,33,23,32,32,5,1,5,1,566
7,2,3,1,1,1,2,1,4,0,19,29,22,22,28,41,9,0,1,0,516
4,4,1,0,0,0,0,3,2,6,19,19,35,23,28,49,3,1,4,1,538
5,3,1,0,0,0,0,3,3,7,38,24,37,27,36,45,5,1,5,1,603
3,4,1,0,0,1,0,4,2,6,16,20,28,30,18,17,7,1,6,0,520
1,1,3,1,1,1,3,1,4,10,24,22,24,23,30,19,11,0,1,0,542
3,4,1,0,0,1,0,4,2,5,12,33,21,22,22,61,7,1,6,0,549
4,3,1,0,0,0,0,3,3,8,24,25,20,33,33,81,6,1,4,1,609
4,3,1,0,0,0,0,3,3,8,14,26,27,31,27,54,4,1,4,1,565
6,5,2,1,1,1,1,4,1,3,34,24,27,22,31,46,2,0,2,0,534
5,3,1,0,0,0,0,3,3,7,13,20,33,24,34,30,5,1,5,1,558
5,3,1,0,0,0,0,3,3,7,23,24,26,34,29,49,4,1,5,1,568
2,2,2,1,1,1,1,2,1,9,21,27,19,23,29,31,8,0,3,0,495
5,3,1,0,0,0,0,3,3,8,26,20,21,34,30,42,4,1,4,1,567
4,3,1,0,0,0,0,3,3,8,18,29,30,20,34,70,6,1,4,1,601
6,5,2,0,1,1,0,4,1,4,13,33,25,25,27,35,2,0,2,0,518
5,3,1,0,0,0,0,3,3,7,12,17,29,28,31,52,4,1,5,1,564
5,3,1,0,0,0,0,3,3,7,15,24,40,27,30,38,5,1,5,1,566
4,3,1,0,0,0,0,3,3,8,27,21,12,32,27,31,6,1,4,1,550
4,4,1,0,0,0,0,3,2,6,30,24,25,29,25,56,3,1,4,1,550
4,3,1,0,0,0,0,3,3,8,20,23,25,25,28,74,6,1,4,1,587
4,3,1,0,0,0,0,3,3,8,21,28,20,26,29,67,6,1,4,1,586
2,5,2,1,1,1,1,2,1,3,22,27,28,31,30,34,8,0,3,0,492
4,3,1,0,0,0,0,3,2,8,30,27,30,29,29,69,6,1,4,1,599
4,4,1,0,0,0,0,3,2,6,13,26,36,28,30,19,3,1,4,1,515
7,2,3,1,1,1,2,1,4,0,13,22,15,25,25,76,9,0,1,0,535
6,5,1,0,1,1,0,4,1,4,21,28,35,26,36,37,0,0,2,0,527
5,3,1,0,0,0,0,3,3,7,20,23,14,22,32,43,4,1,5,1,556
5,3,1,0,0,0,0,3,3,8,16,23,20,23,30,54,4,1,4,1,561
7,2,3,1,1,1,3,1,4,10,17,23,27,20,28,55,9,0,1,0,634
3,4,1,0,0,0,0,4,2,6,27,31,10,30,28,83,3,1,6,0,578
6,5,1,0,1,1,0,4,2,4,18,23,27,26,27,80,0,0,2,0,553
4,3,1,0,0,0,0,3,3,8,24,23,24,22,29,36,6,1,4,1,563
6,5,1,0,1,1,0,4,2,4,24,28,15,21,32,74,0,0,2,0,545
4,4,1,0,0,0,0,3,2,6,18,32,27,26,27,51,3,1,4,1,549
2,2,2,1,1,1,1,2,1,2,26,22,38,32,36,61,1,0,3,0,459
5,3,1,0,0,0,0,3,3,7,14,32,29,20,34,39,4,1,5,1,560
5,3,1,0,0,0,0,3,3,8,18,30,26,31,21,49,4,1,5,1,582
5,3,1,0,0,0,0,3,3,7,28,23,31,27,32,57,5,1,5,1,598
5,3,1,0,0,0,0,3,3,7,15,29,28,24,28,61,4,1,5,1,564
7,2,3,1,1,1,3,1,4,10,34,17,33,22,29,67,9,0,1,0,656
5,3,1,0,0,0,0,3,3,8,37,21,19,28,27,65,4,1,5,1,599
6,5,1,0,0,1,0,4,2,5,19,22,17,25,34,52,0,1,6,0,553
6,5,2,0,1,1,0,4,1,4,16,26,13,31,27,30,2,0,2,0,501
5,3,1,0,0,0,0,3,3,7,25,24,16,30,25,48,5,1,5,1,563
5,3,1,0,0,0,0,3,3,7,23,28,26,27,32,25,4,1,5,1,545
5,3,1,0,0,0,0,3,3,7,28,22,31,24,37,76,4,1,5,1,604
5,3,1,0,0,0,0,3,3,7,30,29,27,30,29,40,5,1,5,1,577
5,3,1,0,0,0,0,3,3,7,17,26,34,33,27,44,5,1,5,1,571
1,1,4,1,1,1,4,1,4,1,28,26,12,37,21,24,10,0,1,0,461
1,1,3,1,1,1,3,1,4,10,9,30,36,30,20,54,11,0,1,0,580
5,3,1,0,0,0,0,3,3,7,38,24,25,31,31,37,5,1,5,1,588
2,2,2,1,1,1,1,2,1,9,24,24,24,29,31,48,8,0,3,0,532
3,4,1,0,0,0,0,4,2,6,25,23,20,30,30,28,3,1,6,0,517
4,3,1,0,0,0,0,3,3,8,18,18,26,25,20,47,6,1,4,1,547
4,3,1,0,0,0,0,3,2,8,26,22,21,15,33,41,6,1,4,1,548
3,5,1,0,0,1,0,4,2,5,30,25,24,29,26,45,0,1,6,0,535
5,3,1,0,0,0,0,3,3,7,15,25,24,25,32,52,5,1,5,1,566
4,3,1,0,0,0,0,3,3,8,34,26,27,21,31,53,6,1,4,1,591
3,4,1,0,0,1,0,4,2,5,31,17,34,29,27,51,7,1,6,0,577
4,3,1,0,0,0,0,3,3,8,21,27,21,32,26,51,4,1,4,1,568
6,5,2,1,1,1,1,4,1,3,24,20,35,32,26,56,2,0,2,0,541
5,3,1,0,0,0,0,3,3,7,17,24,34,26,33,83,4,1,5,1,603
4,4,1,0,0,0,0,3,2,6,22,30,26,32,28,58,3,1,4,1,559
5,3,1,0,0,0,0,3,3,8,21,17,30,29,22,43,4,1,5,1,567
5,3,1,0,0,0,0,3,3,7,34,21,28,28,21,74,4,1,5,1,596
7,2,3,1,1,1,2,2,4,0,25,28,26,23,20,50,9,0,1,0,537
4,3,1,0,0,0,0,3,3,8,25,29,16,28,31,61,4,1,4,1,581
4,3,1,0,0,0,0,3,2,8,31,20,30,24,31,36,3,1,4,1,544
5,3,1,0,0,0,0,3,3,7,26,25,8,31,30,73,5,1,5,1,586
4,4,1,0,0,0,0,3,2,6,26,32,21,27,26,63,3,1,4,0,549
3,4,1,0,0,1,0,4,2,5,15,22,29,25,25,19,7,1,6,0,507
3,4,1,0,0,0,0,4,2,6,14,29,12,30,24,71,3,1,6,0,539
4,3,1,0,0,0,0,3,3,8,17,22,14,35,34,37,4,1,4,1,539
2,2,2,1,1,1,1,2,1,9,21,19,20,30,30,72,8,0,3,0,546
3,4,1,0,0,1,0,4,2,6,9,25,22,22,25,37,7,1,6,0,524
5,3,1,0,0,0,0,3,3,8,35,21,20,30,25,58,4,1,4,1,590
4,3,1,0,0,0,0,3,3,8,20,31,27,27,26,67,6,1,4,1,596
5,3,1,0,0,0,0,3,3,7,17,32,21,34,33,75,5,1,5,1,614
2,5,2,1,1,1,1,2,1,3,18,25,21,31,28,28,8,0,3,0,463
7,2,3,1,1,1,2,2,4,0,24,25,30,32,38,67,9,0,1,0,573
3,4,1,0,0,0,0,3,2,6,20,27,14,31,28,60,3,1,6,0,533
4,3,1,0,0,0,0,3,3,8,17,26,36,21,35,20,4,1,4,1,543
1,1,4,1,1,1,4,1,4,1,25,25,18,26,31,37,10,0,1,0,485
5,3,1,0,0,0,0,3,3,7,23,25,29,26,24,69,4,1,5,1,593
3,4,1,0,0,1,0,4,2,6,31,23,17,19,28,77,7,1,6,0,576
5,3,1,0,0,0,0,3,3,7,19,27,35,25,23,42,5,1,5,1,568
4,4,1,0,0,0,0,3,2,6,20,35,31,23,27,56,3,1,4,1,551
5,3,1,0,0,0,0,3,3,7,32,17,33,29,36,18,5,1,5,1,558
5,3,1,0,0,0,0,3,3,7,29,22,34,21,35,35,5,1,5,1,572
5,3,1,0,0,0,0,3,3,8,19,26,18,32,16,23,4,1,5,1,534
3,4,1,0,0,0,0,4,2,6,25,27,19,26,31,57,3,1,6,0,544
6,5,1,0,0,1,0,4,2,5,30,20,27,30,25,72,0,0,2,0,583
5,3,1,0,0,0,0,3,3,7,31,18,25,25,18,55,5,1,5,1,564
2,5,2,1,1,1,1,2,1,3,19,21,28,20,20,44,8,0,3,0,475
3,5,1,0,0,1,0,4,2,5,25,17,18,22,33,35,0,1,6,0,513
6,5,1,0,1,1,0,4,2,4,20,29,19,28,38,48,0,0,2,0,526
5,3,1,0,0,0,0,3,3,7,24,27,17,33,38,23,5,1,5,1,552
4,3,1,0,0,0,0,3,3,8,22,27,29,31,29,45,6,1,4,1,572
3,4,1,0,0,1,0,4,2,5,28,24,8,32,31,56,7,1,6,0,571
4,4,1,0,0,0,0,3,2,6,28,23,29,29,27,77,3,1,4,1,578
4,3,1,0,0,0,0,3,3,8,21,21,31,34,20,57,6,1,4,1,585
5,3,1,0,0,0,0,3,3,7,32,23,22,33,31,52,4,1,5,1,578
5,3,1,0,0,0,0,3,3,7,15,21,31,27,30,39,5,1,5,1,555
5,3,1,0,0,0,0,3,3,7,21,22,40,31,28,60,4,1,5,1,589
2,2,2,1,1,1,1,2,1,9,31,33,13,25,31,70,8,0,3,0,564
6,5,2,1,1,1,1,4,1,4,28,18,25,16,28,22,2,0,2,0,496
6,5,1,0,0,1,0,4,2,5,18,26,27,27,30,31,0,0,2,0,529
5,3,1,0,0,0,0,3,3,7,25,24,20,30,28,64,5,1,5,1,592
5,3,1,0,0,0,0,3,3,7,20,22,14,15,30,66,5,1,5,1,560
7,2,3,1,1,1,3,1,4,10,25,28,10,28,28,78,9,0,1,0,664
4,3,1,0,0,0,0,3,2,8,28,21,27,30,32,31,6,1,4,1,555
4,3,1,0,0,0,0,3,2,8,22,22,31,38,36,70,6,1,4,1,617
5,3,1,0,0,0,0,3,3,7,20,24,36,23,32,44,5,1,5,1,578
3,4,1,0,0,0,0,4,2,6,32,31,31,38,35,72,3,1,6,0,605
5,3,1,0,0,0,0,3,3,7,11,26,34,24,31,71,4,1,5,1,586
5,3,1,0,0,0,0,3,3,7,30,28,27,19,27,71,4,1,5,1,600
3,5,1,0,0,1,0,4,2,5,28,25,34,28,29,37,7,1,6,0,575
5,3,1,0,0,0,0,3,3,8,31,30,18,32,26,47,4,1,5,1,578
6,5,2,1,1,1,1,4,1,4,29,22,28,28,28,67,2,0,2,0,572
5,3,1,0,0,0,0,3,3,7,12,25,35,22,18,32,5,1,5,1,532
6,5,2,1,1,1,1,4,1,3,15,22,27,26,34,69,2,0,2,0,546
4,3,1,0,0,0,0,3,3,8,24,32,32,23,30,34,6,1,4,1,570
6,5,1,0,1,1,0,4,2,4,27,23,37,32,29,23,0,0,2,0,514
3,4,1,0,0,1,0,4,2,5,29,22,30,21,25,60,7,1,6,0,577
4,3,1,0,0,0,0,3,2,8,19,28,21,22,30,49,6,1,4,1,557
3,4,1,0,0,1,0,4,2,6,28,26,12,25,35,19,7,1,6,0,547
5,3,1,0,0,0,0,3,3,7,24,25,28,25,33,35,5,1,5,1,568
5,3,1,0,0,0,0,3,3,7,25,25,29,28,33,73,4,1,5,1,599
3,5,1,0,0,1,0,4,2,5,21,31,24,34,23,83,0,1,6,0,582
5,3,1,0,0,0,0,3,3,7,22,27,38,35,31,36,4,1,5,1,579
6,5,2,1,1,1,1,4,1,4,22,29,29,27,22,72,2,0,2,0,567
5,3,1,0,0,0,0,3,3,8,26,30,34,29,23,80,4,1,4,1,609
3,4,1,0,0,1,0,4,2,5,32,23,38,29,21,31,7,1,6,0,562
2,2,3,1,1,1,2,2,4,2,28,20,17,32,27,40,1,0,3,0,464
5,3,1,0,0,0,0,3,3,7,21,27,21,28,28,64,5,1,5,1,587
5,3,1,0,0,0,0,3,3,7,18,27,37,28,28,54,5,1,5,1,577
3,4,1,0,0,1,0,4,2,5,28,31,37,20,29,54,7,1,6,0,585
4,3,1,0,0,0,0,3,3,8,25,22,16,17,26,79,6,1,4,1,585
6,5,2,1,1,1,1,4,1,3,14,27,23,37,31,49,2,0,2,0,538
7,2,3,1,1,1,3,1,4,10,20,29,34,35,25,78,9,0,1,0,684
5,3,1,0,0,0,0,3,3,7,20,16,30,15,34,72,5,1,5,1,587
4,3,1,0,0,0,0,3,2,8,14,24,26,33,26,32,6,1,4,1,537
3,5,1,0,0,1,0,4,2,5,22,35,23,16,34,68,0,1,6,0,546
5,3,1,0,0,0,0,3,3,7,18,22,15,24,38,43,5,1,5,1,557
1,1,4,1,1,1,4,1,4,1,25,24,25,35,34,63,10,0,1,0,535
5,3,1,0,0,0,0,3,3,7,15,29,18,28,36,36,4,1,5,1,554
5,3,1,0,0,0,0,3,3,7,16,26,18,16,24,26,5,1,5,1,524
3,4,1,0,0,1,0,4,2,5,23,24,25,30,36,43,7,1,6,0,568
6,5,2,0,1,1,0,4,1,4,18,30,31,26,29,58,2,0,2,0,551
4,3,1,0,0,0,0,3,3,8,23,29,24,34,28,69,6,1,4,1,605
4,3,1,0,0,0,0,3,3,8,18,22,29,20,28,67,6,1,4,1,586
5,3,1,0,0,0,0,3,3,8,19,20,24,24,36,56,4,1,5,1,578
5,3,1,0,0,0,0,3,3,7,16,30,37,32,29,63,5,1,5,1,608
4,3,1,0,0,0,0,3,3,8,23,21,28,32,26,35,6,1,4,1,564
5,3,1,0,0,0,0,3,3,7,24,26,27,33,33,35,5,1,5,1,569
4,4,1,0,0,0,0,3,2,6,20,32,32,27,36,55,3,1,4,1,567
4,4,1,0,0,0,0,3,2,6,24,22,27,27,39,35,3,1,4,1,533
2,2,3,1,1,1,2,2,4,0,29,21,27,32,33,61,1,0,3,0,481
4,3,1,0,0,0,0,3,3,8,17,28,26,29,28,54,6,1,4,1,576
4,3,1,0,0,0,0,3,2,8,30,20,23,20,31,55,6,1,4,1,563
5,3,1,0,0,0,0,3,3,7,20,19,29,32,33,36,5,1,5,1,565
2,5,2,1,1,1,1,2,1,3,25,28,28,35,25,41,8,0,3,0,505
4,3,1,0,0,0,0,3,3,8,14,29,27,28,34,40,6,1,4,1,574
6,5,1,0,0,1,0,4,2,5,18,21,14,15,31,71,0,0,2,0,552
5,3,1,0,0,0,0,3,3,7,22,27,18,27,29,65,5,1,5,1,587
4,3,1,0,0,0,0,3,2,8,25,26,18,23,32,54,6,1,4,1,561
6,5,1,0,1,1,0,4,1,4,25,27,20,26,30,54,0,0,2,0,527
5,3,1,0,0,0,0,3,3,7,16,30,37,35,22,71,5,1,5,1,608
6,5,2,1,1,1,1,4,1,4,27,29,24,30,30,26,2,0,2,0,529
5,3,1,0,0,0,0,3,3,8,27,23,27,30,37,64,4,1,4,1,600
4,3,1,0,0,0,0,3,3,8,11,23,26,28,30,50,6,1,4,1,569
4,3,1,0,0,0,0,3,3,8,22,38,14,25,31,27,4,1,4,1,549
5,3,1,0,0,0,0,3,3,7,17,29,32,28,29,43,5,1,5,1,583
4,4,1,0,0,0,0,3,2,6,22,23,24,28,31,66,3,1,4,1,563
3,4,1,0,0,1,0,4,2,5,25,25,14,30,21,62,7,1,6,0,560
2,2,2,1,1,1,1,2,1,9,25,25,31,37,38,63,8,0,3,0,577
5,3,1,0,0,0,0,3,3,7,11,27,19,33,23,71,5,1,5,1,579
1,1,3,1,1,1,3,1,4,10,14,17,29,27,26,62,11,0,1,0,575
5,3,1,0,0,0,0,3,3,8,19,19,18,29,32,55,4,1,4,1,574
2,2,3,1,1,1,2,2,4,0,31,23,17,24,33,37,1,0,3,0,449
3,4,1,0,0,1,0,4,2,5,15,28,25,22,32,27,7,1,6,0,540
4,3,1,0,0,0,0,3,2,8,16,30,30,34,27,59,6,1,4,1,590
6,5,2,1,1,1,1,4,1,3,32,18,29,17,31,31,2,0,2,0,514
5,3,1,0,0,0,0,3,3,7,22,29,26,33,38,63,5,1,5,1,604
6,5,1,0,0,1,0,4,2,5,19,22,17,29,26,22,0,0,2,0,516
4,3,1,0,0,0,0,3,3,8,20,35,18,23,33,60,6,1,4,1,572
6,5,2,1,1,1,1,4,1,3,25,19,33,26,26,25,2,0,2,0,510
4,4,1,0,0,0,0,3,2,6,15,24,28,29,32,63,3,1,4,1,555
5,3,1,0,0,0,0,3,3,7,17,20,27,27,26,62,4,1,5,1,575
6,5,2,1,1,1,1,4,1,4,19,26,24,22,36,66,2,0,2,0,549
5,3,1,0,0,0,0,3,3,7,24,23,35,16,28,76,5,1,5,1,594
6,5,2,1,1,1,1,4,1,3,27,35,25,32,20,45,2,0,2,0,523
5,3,1,0,0,0,0,3,3,8,20,31,20,20,29,24,4,1,5,1,542
6,5,1,0,1,1,0,4,2,5,13,26,18,26,34,24,0,0,2,0,507
7,2,3,1,1,1,2,1,4,0,14,19,24,33,29,38,9,0,1,0,515
5,3,1,0,0,0,0,3,3,7,22,25,17,30,37,70,5,1,5,1,595
2,5,2,1,1,1,1,2,1,3,26,26,21,30,33,67,2,0,3,0,495
6,5,2,1,1,1,1,4,1,4,11,31,27,32,31,60,2,0,2,0,548
4,3,1,0,0,0,0,3,3,8,22,29,27,35,31,44,6,1,4,1,588
4,3,1,0,0,0,0,3,3,8,24,28,11,28,27,32,4,1,4,1,531
5,3,1,0,0,0,0,3,3,7,29,34,32,35,26,66,4,1,5,1,623
3,4,1,0,0,0,0,3,2,6,22,16,36,32,31,53,3,1,6,0,536
2,2,2,1,1,1,1,2,1,9,23,29,24,29,37,65,8,0,3,0,566
4,4,1,0,0,0,0,3,2,6,19,20,12,26,36,31,3,1,4,1,500
3,4,1,0,0,0,0,4,2,6,22,32,19,24,25,26,3,1,6,0,508
3,4,1,0,0,1,0,4,2,5,14,27,30,27,26,56,7,1,6,0,563
4,4,1,0,0,0,0,3,2,6,16,17,29,25,29,44,3,1,4,1,518
4,4,1,0,0,0,0,3,2,6,19,23,37,37,32,60,3,1,4,1,569
5,3,1,0,0,0,0,3,3,7,25,29,34,20,22,41,5,1,5,1,567
5,3,1,0,0,0,0,3,3,7,22,37,16,17,30,37,5,1,5,1,560
2,2,3,1,1,1,2,2,1,2,19,25,17,33,24,49,1,0,3,0,439
6,5,1,0,1,1,0,4,2,4,18,26,35,35,25,54,0,0,2,0,556
5,3,1,0,0,0,0,3,3,7,20,28,36,29,29,23,4,1,5,1,561
3,4,1,0,0,1,0,4,2,5,20,30,27,30,27,25,7,1,6,0,542
3,4,1,0,0,1,0,4,2,5,11,31,20,26,31,60,7,1,6,0,569
4,3,1,0,0,0,0,3,3,8,24,30,22,25,16,63,6,1,4,1,579
6,5,2,1,1,1,1,4,1,4,35,26,16,33,27,44,2,0,2,0,538
4,4,1,0,0,0,0,3,2,6,14,23,31,35,29,54,3,1,4,0,533
2,2,2,1,1,1,1,2,1,9,12,27,21,31,39,20,8,0,3,0,509
4,4,1,0,0,0,0,3,2,6,19,34,27,23,36,71,3,1,4,0,566
2,2,2,1,1,1,1,2,1,9,32,23,27,27,30,78,8,0,3,0,570
3,4,1,0,0,0,0,4,2,6,17,24,24,35,34,72,3,1,6,0,578
4,3,1,0,0,0,0,3,3,8,21,25,20,26,19,36,6,1,4,1,545
2,2,3,1,1,1,2,2,4,0,15,22,18,31,26,74,1,0,3,0,460
3,5,1,0,0,1,0,4,2,5,32,31,33,34,28,48,0,1,6,0,560
4,3,1,0,0,0,0,3,3,8,17,20,23,21,23,61,6,1,4,1,557
5,3,1,0,0,0,0,3,3,7,14,26,30,35,32,78,5,1,5,1,616
3,4,1,0,0,0,0,3,2,6,17,38,31,18,36,38,3,1,6,0,532
4,4,1,0,0,0,0,3,2,6,23,25,28,29,36,72,3,1,4,1,575
2,5,2,1,1,1,1,2,1,9,20,30,12,24,27,58,8,0,3,0,552
6,5,2,1,1,1,1,4,1,4,18,24,24,35,29,38,2,0,2,0,536
2,5,2,1,1,1,1,2,1,3,27,37,26,24,28,79,2,0,3,0,510
4,3,1,0,0,0,0,3,3,8,36,23,34,24,26,64,6,1,4,1,600
2,5,2,1,1,1,1,2,1,9,37,24,18,34,28,62,8,0,3,0,583
5,3,1,0,0,0,0,3,3,7,16,20,14,36,28,33,5,1,5,1,547
5,3,1,0,0,0,0,3,3,8,24,25,36,29,30,53,4,1,5,1,596
3,4,1,0,0,1,0,4,2,5,26,25,27,20,33,43,7,1,6,0,556
7,2,3,1,1,1,3,1,4,10,14,19,27,29,32,55,9,0,1,0,641
3,4,1,0,0,0,0,4,2,6,12,26,32,26,38,40,3,1,6,0,537
4,4,1,0,0,0,0,3,2,6,26,25,28,25,26,52,3,1,4,1,547
5,3,1,0,0,0,0,3,3,7,23,23,25,27,27,37,5,1,5,1,556
7,2,3,1,1,1,2,1,4,0,31,25,14,33,21,57,9,0,1,0,532
5,3,1,0,0,0,0,3,3,7,13,22,26,27,26,17,5,1,5,1,534
5,3,1,0,0,0,0,3,3,7,18,30,24,24,34,59,5,1,5,1,588
2,2,2,1,1,1,1,2,1,9,22,35,25,33,33,56,8,0,3,0,554
4,4,1,0,0,0,0,3,2,6,21,28,39,21,36,55,3,1,4,1,562
4,3,1,0,0,0,0,3,3,8,20,23,22,33,35,79,6,1,4,1,612
2,2,2,1,1,1,1,2,1,9,26,31,23,28,29,25,8,0,3,0,519
5,3,1,0,0,0,0,3,3,7,28,20,21,32,25,37,5,1,5,1,562
5,3,1,0,0,0,0,3,3,7,28,17,21,26,34,70,4,1,5,1,588
3,4,1,0,0,1,0,4,2,5,34,33,22,32,35,31,7,1,6,0,572
5,3,1,0,0,0,0,3,3,7,19,19,28,30,28,34,4,1,5,1,543
4,3,1,0,0,0,0,3,3,8,22,25,26,26,28,63,4,1,4,1,580
5,3,1,0,0,0,0,3,3,7,26,20,26,24,33,72,5,1,5,1,596
6,5,2,1,1,1,1,4,1,4,23,28,31,29,27,64,2,0,2,0,564
5,3,1,0,0,0,0,3,3,7,14,30,27,20,22,24,5,1,5,1,532
6,5,2,1,1,1,1,4,1,3,31,31,23,30,24,55,2,0,2,0,546
4,3,1,0,0,0,0,3,3,8,22,29,39,37,30,72,6,1,4,1,639
4,3,1,0,0,0,0,3,3,8,22,28,31,31,36,65,6,1,4,1,605
3,4,1,0,0,1,0,4,2,6,11,37,27,37,26,65,7,1,6,0,594
5,3,1,0,0,0,0,3,3,7,21,32,29,33,25,68,5,1,5,1,600
5,3,1,0,0,0,0,3,3,7,9,22,33,18,27,55,5,1,5,1,562
1,1,4,1,1,1,4,1,4,1,31,28,19,23,23,54,10,0,1,0,505
3,4,1,0,0,0,0,4,2,6,10,31,13,20,35,65,3,1,6,0,527
6,5,2,0,1,1,0,4,1,4,17,31,27,30,35,73,2,0,2,0,579
2,2,2,1,1,1,1,2,1,9,24,26,29,18,18,49,8,0,3,0,517
6,5,1,0,1,1,0,4,2,5,18,29,20,25,34,59,0,0,2,0,547
7,2,3,1,1,1,3,1,4,10,20,22,19,29,30,54,9,0,1,0,627
5,3,1,0,0,0,0,3,3,7,34,27,28,27,32,59,5,1,5,1,591
2,2,2,1,1,1,1,2,1,9,26,25,30,24,38,41,8,0,3,0,531
2,5,2,1,1,1,1,2,1,3,24,22,26,20,21,38,8,0,3,0,482
6,5,1,0,1,1,0,4,1,4,30,29,21,19,28,22,0,0,2,0,491
4,3,1,0,0,0,0,3,3,8,29,23,29,28,28,71,6,1,4,1,605
5,3,1,0,0,0,0,3,3,7,29,25,29,31,26,60,5,1,5,1,596
4,3,1,0,0,0,0,3,3,8,26,17,37,28,28,77,6,1,4,1,610
5,3,1,0,0,0,0,3,3,7,23,28,26,33,39,24,4,1,5,1,553
2,5,2,1,1,1,1,2,1,3,11,18,21,27,39,56,2,0,3,0,471
4,3,1,0,0,0,0,3,3,8,25,27,33,22,37,35,6,1,4,1,578
5,3,1,0,0,0,0,3,3,8,30,21,24,33,33,71,4,1,4,1,613
6,5,1,0,1,1,0,4,2,4,26,19,26,31,37,37,0,0,2,0,533
2,5,2,1,1,1,1,4,1,3,26,27,20,27,26,67,2,0,2,0,503
4,3,1,0,0,0,0,3,2,8,31,24,28,21,19,78,6,1,4,1,584
6,5,1,0,0,1,0,4,2,5,18,23,26,27,32,83,0,1,6,0,599
5,3,1,0,0,0,0,3,3,7,30,24,18,33,30,24,5,1,5,1,566
5,3,1,0,0,0,0,3,3,7,12,24,25,30,36,66,4,1,5,1,582
7,2,3,1,1,1,2,2,4,0,29,25,31,28,31,18,9,0,1,0,532
6,5,1,0,1,1,0,4,2,5,19,23,35,27,25,72,0,0,2,0,557
6,5,2,1,1,1,1,4,1,3,25,30,28,21,32,56,2,0,2,0,534
4,3,1,0,0,0,0,3,3,8,31,27,35,35,28,44,6,1,4,1,595
3,4,1,0,0,0,0,4,2,6,23,35,20,29,34,80,3,1,6,0,588
6,5,2,0,1,1,1,4,1,4,20,20,29,17,30,64,2,0,2,0,552
2,2,2,1,1,1,1,2,1,9,20,28,15,23,29,27,8,0,3,0,492
4,3,1,0,0,0,0,3,3,8,14,16,19,25,19,24,6,1,4,1,508
5,3,1,0,0,0,0,3,3,7,15,34,30,28,31,50,5,1,5,1,586
3,4,1,0,0,1,0,4,2,6,22,32,31,18,28,33,7,1,6,0,561
6,5,1,0,0,1,0,4,2,5,29,27,18,20,26,50,0,0,2,0,539
5,3,1,0,0,0,0,3,3,7,29,24,29,27,30,56,5,1,5,1,586
5,3,1,0,0,0,0,3,3,8,16,26,29,33,30,76,4,1,4,1,602
3,4,1,0,0,1,0,4,2,6,36,33,22,31,30,50,7,1,6,0,597
6,5,1,0,1,1,0,4,2,5,25,29,27,21,23,80,0,0,2,0,560
2,2,2,1,1,1,1,2,1,2,23,25,21,27,22,30,1,0,3,0,392
4,3,1,0,0,0,0,3,2,8,37,32,34,33,27,54,3,1,4,1,586
3,4,1,0,0,0,0,3,2,6,13,26,35,22,25,77,3,1,6,0,546
6,5,1,0,0,1,0,4,2,5,24,25,28,23,20,32,0,0,2,0,533
2,5,2,1,1,1,1,2,1,3,18,26,19,28,20,46,2,0,3,0,447
2,2,2,1,1,1,1,2,1,2,35,25,20,25,29,77,8,0,3,0,504
